team,task,timestamp,rank,video_rank,categories,types,sortType
Siret1,KIS Textual 22,1594907595572,187,43,image,globalFeatures,globalFeatures
Siret1,KIS Textual 22,1594907607495,187,43,image,globalFeatures,globalFeatures
Siret1,KIS Textual 22,1594907659935,161,110,image,globalFeatures,globalFeatures
Siret1,KIS Textual 22,1594907676976,161,110,image,globalFeatures,globalFeatures
Siret1,KIS Textual 22,1594907694237,161,110,image,globalFeatures,globalFeatures
Siret1,KIS Textual 22,1594907758859,-1,42,text,jointEmbedding,jointEmbedding
Siret1,KIS Textual 22,1594907801813,78,75,text,jointEmbedding,jointEmbedding
Siret1,KIS Textual 22,1594907839084,92,63,image,globalFeatures,globalFeatures
Siret1,KIS Textual 22,1594907872759,306,161,image,globalFeatures,globalFeatures
Siret1,KIS Visual 23,1594907979284,2505,340,text,jointEmbedding,jointEmbedding
Siret1,KIS Visual 23,1594908002512,2723,2305,image,globalFeatures,globalFeatures
Siret1,KIS Visual 23,1594908006666,2723,2305,image,globalFeatures,globalFeatures
Siret1,KIS Visual 23,1594908032956,569,569,text,jointEmbedding,jointEmbedding
Siret1,KIS Visual 23,1594908054082,6355,2436,image,globalFeatures,globalFeatures
Siret1,KIS Visual 23,1594908057728,6355,2436,image,globalFeatures,globalFeatures
Siret1,KIS Visual 23,1594908080615,569,569,text,jointEmbedding,jointEmbedding
Siret1,KIS Visual 23,1594908122335,813,813,text,jointEmbedding,jointEmbedding
Siret1,KIS Visual 23,1594908157917,693,693,text,jointEmbedding,jointEmbedding
Siret1,KIS Visual 23,1594908179109,5076,2087,text,jointEmbedding,jointEmbedding
Siret1,KIS Visual 23,1594908229950,5076,2087,text,jointEmbedding,jointEmbedding
Siret1,KIS Visual 23,1594908233690,2130,643,image,globalFeatures,globalFeatures
Siret1,KIS Visual 23,1594908240757,2130,643,image,globalFeatures,globalFeatures
Siret1,KIS Visual 23,1594908246059,709,709,image,globalFeatures,globalFeatures
Siret1,KIS Visual 23,1594908246842,709,709,image,globalFeatures,globalFeatures
Siret1,KIS Visual 23,1594908260930,709,709,image,globalFeatures,globalFeatures
Siret1,KIS Textual 23,1594908313523,4808,4808,text,jointEmbedding,jointEmbedding
Siret1,KIS Textual 23,1594908332184,-1,141,text,jointEmbedding,jointEmbedding
Siret1,KIS Textual 23,1594908356272,-1,83,text,jointEmbedding,jointEmbedding
Siret1,KIS Textual 23,1594908385571,19,10,image,globalFeatures,globalFeatures
Siret1,KIS Textual 23,1594908386575,19,10,image,globalFeatures,globalFeatures
Siret1,KIS Textual 23,1594908401979,19,10,image,globalFeatures,globalFeatures
Siret1,KIS Textual 23,1594908425176,-1,719,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret1,KIS Textual 23,1594908445289,269,269,image,globalFeatures,globalFeatures
Siret1,KIS Textual 23,1594908466081,120,120,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret1,KIS Textual 23,1594908493358,78,78,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret1,KIS Textual 23,1594908526808,15,15,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret1,KIS Textual 23,1594908576316,6,6,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret1,KIS Textual 23,1594908627910,6,6,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret1,KIS Textual 23,1594908677390,3,0,image,globalFeatures,globalFeatures
Siret1,KIS Textual 23,1594908703632,3,0,image,globalFeatures,globalFeatures
Siret1,KIS Textual 23,1594908717384,-1,191,image,globalFeatures,globalFeatures
Siret1,KIS Textual 23,1594908718298,-1,191,image,globalFeatures,globalFeatures
Siret1,KIS Textual 23,1594908724078,5,5,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret1,KIS Visual 24,1594908839267,-1,1223,text,jointEmbedding,jointEmbedding
Siret1,KIS Visual 24,1594908875938,454,292,text,jointEmbedding,jointEmbedding
Siret1,KIS Visual 24,1594908911160,5,5,text,jointEmbedding,jointEmbedding
Siret1,KIS Textual 24,1594909156927,-1,1,text,jointEmbedding,jointEmbedding
Siret1,KIS Textual 24,1594909526014,-1,799,text,jointEmbedding,jointEmbedding
Siret1,KIS Textual 24,1594909544577,-1,7888,text,jointEmbedding,jointEmbedding
Siret1,KIS Visual 25,1594909679177,46,46,text,jointEmbedding,jointEmbedding
Siret1,KIS Visual 25,1594909710565,1,1,text,jointEmbedding,jointEmbedding
Siret1,KIS Textual 25,1594910005403,-1,915,text,jointEmbedding,jointEmbedding
Siret1,KIS Textual 25,1594910039189,-1,1425,text,jointEmbedding,jointEmbedding
Siret1,KIS Textual 25,1594910087557,-1,2521,text,jointEmbedding,jointEmbedding
Siret1,KIS Textual 25,1594910115010,-1,3011,text,jointEmbedding,jointEmbedding
Siret1,KIS Textual 25,1594910120983,-1,1624,image,globalFeatures,globalFeatures
Siret1,KIS Textual 25,1594910140595,-1,1624,image,globalFeatures,globalFeatures
Siret1,KIS Textual 25,1594910169984,-1,2238,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret1,KIS Textual 25,1594910196050,3352,1427,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret1,KIS Textual 25,1594910220960,701,410,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret1,KIS Textual 25,1594910235334,127,31,image,globalFeatures,globalFeatures
Siret1,KIS Textual 25,1594910250697,-1,1624,image,globalFeatures,globalFeatures
Siret1,KIS Textual 25,1594910283142,-1,916,text,jointEmbedding,jointEmbedding
Siret1,KIS Textual 25,1594910330502,-1,2206,text,jointEmbedding,jointEmbedding
Siret1,KIS Textual 25,1594910345844,-1,82,text,jointEmbedding,jointEmbedding
Siret1,KIS Textual 25,1594910361861,-1,182,text,jointEmbedding,jointEmbedding
Siret1,KIS Textual 25,1594910384586,-1,3511,text,jointEmbedding,jointEmbedding
Siret1,KIS Textual 25,1594910390433,-1,138,text,jointEmbedding,jointEmbedding
Siret1,KIS Textual 25,1594910421910,-1,1604,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 1,1594886254454,135,120,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 1,1594886263791,-1,976,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 1,1594886274020,-1,115,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 1,1594886294363,-1,608,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Visual 1,1594886369613,7986,133,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Visual 1,1594886379407,-1,61,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Visual 1,1594886410963,8352,2112,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 1,1594886423921,-1,508,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 1,1594886435126,9599,2133,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 1,1594886445575,5208,34,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 1,1594886459928,-1,3572,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 1,1594886467994,6365,1187,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 1,1594886491243,-1,63,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 1,1594886516798,176,12,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 1,1594886597313,780,294,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 1,1594886617049,367,209,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 1,1594886671566,253,253,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 1,1594886744529,10,10,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 2,1594887122135,437,395,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 2,1594887143985,24,24,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 2,1594887208474,24,24,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 2,1594887215827,76,12,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 2,1594887237523,71,71,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 2,1594887263780,3562,1210,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Visual 2,1594887300183,286,286,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 2,1594887310276,3341,59,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 2,1594887317887,16,16,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 2,1594887416089,154,4,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 2,1594887453038,1,1,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 3,1594888435148,425,425,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 3,1594888444591,230,230,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 3,1594888477965,403,403,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 3,1594888506801,193,193,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 3,1594888534966,343,61,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 3,1594888559169,486,128,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 3,1594888590730,90,63,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Visual 3,1594888611252,1061,1061,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 3,1594888633940,245,93,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Visual 3,1594888672441,1124,1124,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 3,1594888698289,613,304,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 3,1594888714110,613,304,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 3,1594888718991,539,229,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 3,1594888768365,-1,767,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 3,1594888776545,-1,214,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 3,1594888782304,1114,0,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 3,1594888825958,1238,6,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 3,1594889003027,0,0,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Visual 4,1594889202005,-1,188,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 4,1594889232177,12,12,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 4,1594889556868,711,19,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 4,1594889571085,1073,11,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 5,1594890098577,14,14,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 5,1594890113224,1,1,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Textual 5,1594890980499,-1,5031,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 5,1594890995083,-1,179,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 5,1594891013557,-1,1,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 5,1594891033002,-1,0,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 5,1594891047743,-1,13,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 5,1594891067143,-1,64,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 5,1594891139363,440,102,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 5,1594891161953,2346,150,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 5,1594891217930,-1,240,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 5,1594891222330,-1,203,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 5,1594891235295,4095,97,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 5,1594891241401,7082,254,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 5,1594891255787,-1,369,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 5,1594891300510,-1,2778,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Textual 5,1594891328912,-1,374,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 5,1594891338800,-1,2548,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 5,1594891356013,2064,258,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 5,1594891374960,2239,218,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 5,1594891490778,2537,1740,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Visual 6,1594891774769,135,25,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 6,1594891784135,291,51,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 6,1594891792980,135,25,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 6,1594891796127,-1,5,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 6,1594892176999,80,44,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 6,1594892249091,3,3,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 6,1594897270652,-1,8851,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 8,1594897513153,1961,272,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 8,1594897532997,1349,372,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 8,1594897581822,754,754,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 8,1594897606886,-1,36,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Textual 8,1594897896422,-1,28,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 8,1594897906030,-1,182,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 8,1594897920548,-1,247,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 8,1594897927734,4567,814,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 8,1594897940608,-1,763,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 8,1594897956544,863,114,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 8,1594897967930,-1,141,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 8,1594897994966,-1,98,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 8,1594898008163,-1,82,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 8,1594898049868,-1,4,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 8,1594898062837,44,0,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Textual 8,1594898097592,-1,6,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 8,1594898126529,4,0,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Visual 9,1594898395905,715,715,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 9,1594898402888,9826,4278,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 9,1594898427140,8296,1771,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 9,1594898460540,-1,2002,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 9,1594898472096,-1,3298,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 9,1594898489417,9803,777,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 9,1594898509179,-1,8098,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 9,1594898517979,8308,1554,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 9,1594898528070,7025,1292,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Visual 9,1594898580054,8878,1819,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 9,1594898621631,4354,2517,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 9,1594898631140,5735,3149,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 9,1594898640186,1133,1133,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Visual 9,1594898691634,184,184,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 9,1594898691634,-1,7705,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 9,1594898735434,7372,11,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 9,1594898748245,221,3,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 9,1594898765677,213,0,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 9,1594898777694,258,0,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 9,1594898816732,208,7,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 9,1594898828874,4991,34,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 9,1594898839368,631,0,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 9,1594898859236,114,0,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Textual 9,1594898880571,-1,15,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 9,1594898885230,-1,15,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 9,1594898921541,-1,7142,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Textual 9,1594898945236,-1,6896,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Textual 9,1594899051898,8932,7819,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Textual 9,1594899113823,3740,3740,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Textual 9,1594899120830,-1,33,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 9,1594899149244,5346,5346,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 11,1594899265852,4,4,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 11,1594899570441,84,84,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 11,1594899576869,0,0,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 11,1594899648233,84,84,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 11,1594899655621,190,190,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 11,1594899676359,928,928,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Textual 11,1594899698163,27,27,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 11,1594899709302,37,37,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Textual 11,1594899727279,11,11,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Visual 12,1594900043146,2591,2134,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 12,1594900054631,40,31,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 12,1594900066769,20,16,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 12,1594900097685,1375,116,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 12,1594900111000,-1,5829,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Visual 12,1594900160370,6757,562,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 12,1594900168864,1668,1668,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 12,1594900185574,-1,-1,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Visual 12,1594900217639,3309,3309,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 12,1594900287627,1000,1000,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 12,1594900349890,165,51,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 12,1594900423518,216,14,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 12,1594900430057,126,10,text,jointEmbedding,jointEmbedding
Siret2,KIS Visual 13,1594900877187,2,0,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 13,1594901140299,2092,533,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 13,1594901149073,-1,527,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 13,1594901154519,40,40,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 13,1594901200137,272,28,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 13,1594901230583,17,17,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 13,1594901264296,117,92,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 13,1594901271120,2449,25,text,jointEmbedding,jointEmbedding
Siret2,KIS Textual 13,1594901301234,-1,97,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Textual 13,1594901330314,102,11,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret2,KIS Visual 15,1594901638482,12,12,text,jointEmbedding,jointEmbedding
